New York Sports Club,"New York Sports Club, Astoria, New York",Compete,Thursday,7:00 p.m.,60min,11103,Paid,https://www.newyorksportsclubs.com/join/reserve/35306332
New York Sports Club,"New York Sports Club, Butler, New York",UXF,Thursday,7:00 p.m.,60min,07405,Paid,https://www.newyorksportsclubs.com/join/reserve/35306450
New York Sports Club,"New York Sports Club, 23rd & Park, New York",Pilates Reformer Signature Lvl 2,Thursday,7:00 p.m.,60min,10010,Paid,https://www.newyorksportsclubs.com/join/reserve/35306783
New York Sports Club,"New York Sports Club, 41st & 3rd, New York",Zumba,Thursday,7:00 p.m.,60min,10036,Paid,https://www.newyorksportsclubs.com/join/try/35306799
New York Sports Club,"New York Sports Club, 48th & 2nd, New York",Functional Training,Thursday,7:00 p.m.,60min,10017,Paid,https://www.newyorksportsclubs.com/join/reserve/35306814
New York Sports Club,"New York Sports Club, 59th & Park, New York",BODYPUMP,Thursday,7:00 p.m.,60min,10022,Paid,https://www.newyorksportsclubs.com/join/try/35306829
New York Sports Club,"New York Sports Club, 76th & 1st, New York",Core Conditioning,Thursday,7:00 p.m.,45min,10021,Paid,https://www.newyorksportsclubs.com/join/try/35306848
New York Sports Club,"New York Sports Club, Glendale - The Shops at Atlas Park, New York",Functional Training,Thursday,7:00 p.m.,60min,11385,Paid,https://www.newyorksportsclubs.com/join/reserve/35307068
New York Sports Club,"New York Sports Club, Glendale - The Shops at Atlas Park, New York",Core Conditioning,Thursday,7:00 p.m.,45min,11385,Paid,https://www.newyorksportsclubs.com/join/try/35307069
New York Sports Club,"New York Sports Club, Midwood, New York",Total Body Conditioning,Thursday,7:00 p.m.,60min,11229,Paid,https://www.newyorksportsclubs.com/join/try/35309766
New York Sports Club,"New York Sports Club, Murray Hill, New York",Cardio Kickboxing,Thursday,7:00 p.m.,45min,10017,Paid,https://www.newyorksportsclubs.com/join/try/35309841
New York Sports Club,"New York Sports Club, Park Slope, New York",Functional Training,Thursday,7:00 p.m.,60min,11215,Paid,https://www.newyorksportsclubs.com/join/reserve/35310398
New York Sports Club,"New York Sports Club, Greenpoint, New York",Pilates Mat,Thursday,7:00 p.m.,60min,11222,Paid,https://www.newyorksportsclubs.com/join/try/35311374
New York Sports Club,"New York Sports Club, 94th & Broadway, New York",Zumba,Thursday,7:00 p.m.,45min,11211,Paid,https://www.newyorksportsclubs.com/join/try/35311458
New York Sports Club,"New York Sports Club, Whitestone, New York",Cycling,Thursday,7:00 p.m.,45min,11357,Paid,https://www.newyorksportsclubs.com/join/try/35311632
New York Sports Club,"New York Sports Club, Massapequa, New York",Zumba,Thursday,7:00 p.m.,45min,11758,Paid,https://www.newyorksportsclubs.com/join/try/35311913
New York Sports Club,"New York Sports Club, 106th & 3rd, New York",Cycling,Thursday,7:00 p.m.,45min,10017,Paid,https://www.newyorksportsclubs.com/join/try/35311940
New York Sports Club,"New York Sports Club, 106th & 3rd, New York",Core Conditioning,Thursday,7:00 p.m.,60min,10017,Paid,https://www.newyorksportsclubs.com/join/try/35311942
New York Sports Club,"New York Sports Club, West Nyack, New York",UXF,Thursday,7:00 p.m.,60min,10994,Paid,https://www.newyorksportsclubs.com/join/reserve/35311483
New York Sports Club,"New York Sports Club, Bay Ridge 86th Street, New York",Cycling,Thursday,7:00 p.m.,45min,11209,Paid,https://www.newyorksportsclubs.com/join/try/35306335
New York Sports Club,"New York Sports Club, Brooklyn Belt, New York",Burn,Thursday,7:00 p.m.,45min,11214,Paid,https://www.newyorksportsclubs.com/join/try/35306433
New York Sports Club,"New York Sports Club, Commack, New York",UXF,Thursday,7:00 p.m.,60min,11725,Paid,https://www.newyorksportsclubs.com/join/reserve/35306634
New York Sports Club,"New York Sports Club, Chelsea, New York",BFX PTC Endure,Thursday,7:05 p.m.,60min,10011,Paid,https://www.newyorksportsclubs.com/join/reserve/35311788
New York Sports Club,"New York Sports Club, Bay Ridge, New York",Zumba,Thursday,7:15 p.m.,60min,11209,Paid,https://www.newyorksportsclubs.com/join/try/35306394
New York Sports Club,"New York Sports Club, 36th & Madison, New York",Pilates Mat,Thursday,7:15 p.m.,60min,10016,Paid,https://www.newyorksportsclubs.com/join/try/35306793
New York Sports Club,"New York Sports Club, Sunnyside, New York",Boot Camp,Thursday,7:15 p.m.,45min,11104,Paid,https://www.newyorksportsclubs.com/join/try/35310761
New York Sports Club,"New York Sports Club, 16th & 8th, New York",Vinyasa Yoga,Thursday,7:15 p.m.,60min,10011,Paid,https://www.newyorksportsclubs.com/join/try/35311382
New York Sports Club,"New York Sports Club, 23rd & 8th, New York",Cardio Sculpt,Thursday,7:15 p.m.,45min,10011,Paid,https://www.newyorksportsclubs.com/join/try/35311388
New York Sports Club,"New York Sports Club, Hartsdale, New York",Pilates Mat,Thursday,7:15 p.m.,60min,10530,Paid,https://www.newyorksportsclubs.com/join/try/35307113
New York Sports Club,"New York Sports Club, New Rochelle, New York",Pilates Reformer,Thursday,7:15 p.m.,60min,10801,Paid,https://www.newyorksportsclubs.com/join/reserve/35309854
New York Sports Club,"New York Sports Club, Cobble Hill, New York",Hatha Yoga,Thursday,7:30 p.m.,60min,11201,Paid,https://www.newyorksportsclubs.com/join/try/35306282
New York Sports Club,"New York Sports Club, Astoria, New York",Cycling,Thursday,7:30 p.m.,45min,11103,Paid,https://www.newyorksportsclubs.com/join/try/35306325
New York Sports Club,"New York Sports Club, Clifton, New York",Boxing Non-Contact,Thursday,7:30 p.m.,60min,07014,Paid,https://www.newyorksportsclubs.com/join/try/35306616
New York Sports Club,"New York Sports Club, Commack, New York",Kickboxing,Thursday,7:30 p.m.,60min,11725,Paid,https://www.newyorksportsclubs.com/join/reserve/35306635
New York Sports Club,"New York Sports Club, Marlboro, New York",Cycling,Thursday,7:30 p.m.,45min,07751,Paid,https://www.newyorksportsclubs.com/join/try/35309727
New York Sports Club,"New York Sports Club, Ramsey, New York",Barre Conditioning,Thursday,7:30 p.m.,60min,07446,Paid,https://www.newyorksportsclubs.com/join/try/35310230
New York Sports Club,"New York Sports Club, Whitestone, New York",Pilates Mat,Thursday,7:30 p.m.,60min,11357,Paid,https://www.newyorksportsclubs.com/join/try/35311636
New York Sports Club,"New York Sports Club, Massapequa, New York",UXF,Thursday,7:30 p.m.,60min,11758,Paid,https://www.newyorksportsclubs.com/join/reserve/35311919
New York Sports Club,"New York Sports Club, Scarsdale, New York",Vinyasa Yoga,Thursday,7:30 p.m.,60min,10583,Paid,https://www.newyorksportsclubs.com/join/try/35310259
New York Sports Club,"New York Sports Club, 49th & Broadway, New York",BODYPUMP,Thursday,7:30 p.m.,60min,10019,Paid,https://www.newyorksportsclubs.com/join/try/35306423
New York Sports Club,"New York Sports Club, Brooklyn Belt, New York",Functional Training,Thursday,7:30 p.m.,60min,11214,Paid,https://www.newyorksportsclubs.com/join/reserve/35306438
New York Sports Club,"New York Sports Club, Brooklyn Heights, New York",Zumba,Thursday,7:30 p.m.,60min,11201,Paid,https://www.newyorksportsclubs.com/join/try/35306642
New York Sports Club,"New York Sports Club, Deer Park, New York",Hatha Yoga,Thursday,7:30 p.m.,60min,11729,Paid,https://www.newyorksportsclubs.com/join/try/35306664
New York Sports Club,"New York Sports Club, 76th & 1st, New York",Vinyasa Yoga,Thursday,7:30 p.m.,60min,10021,Paid,https://www.newyorksportsclubs.com/join/try/35306843
New York Sports Club,"New York Sports Club, 91st & 3rd, New York",Cycling,Thursday,7:30 p.m.,45min,10128,Paid,https://www.newyorksportsclubs.com/join/try/35306856
New York Sports Club,"New York Sports Club, 91st & 3rd, New York",Vinyasa Yoga,Thursday,7:30 p.m.,60min,10128,Paid,https://www.newyorksportsclubs.com/join/try/35306859
New York Sports Club,"New York Sports Club, East Brunswick, New York",Zumba,Thursday,7:30 p.m.,60min,08816,Paid,https://www.newyorksportsclubs.com/join/try/35306864
New York Sports Club,"New York Sports Club, Glendale - The Shops at Atlas Park, New York",UXF,Thursday,7:30 p.m.,60min,11385,Paid,https://www.newyorksportsclubs.com/join/reserve/35307067
New York Sports Club,"New York Sports Club, Hicksville, New York",Total Body Conditioning,Thursday,7:30 p.m.,60min,11801,Paid,https://www.newyorksportsclubs.com/join/try/35307124
New York Sports Club,"New York Sports Club, Hoboken North, New York",Burn,Thursday,7:30 p.m.,60min,07030,Paid,https://www.newyorksportsclubs.com/join/try/35307754
New York Sports Club,"New York Sports Club, 62nd & Broadway, New York",Power Dance,Thursday,7:30 p.m.,60min,10023,Paid,https://www.newyorksportsclubs.com/join/try/35309064
New York Sports Club,"New York Sports Club, Montclair, New York",Boot Camp,Thursday,7:30 p.m.,60min,07042,Paid,https://www.newyorksportsclubs.com/join/try/35309774
New York Sports Club,"New York Sports Club, Ridgewood, New York",Vinyasa Yoga,Thursday,7:30 p.m.,60min,07450,Paid,https://www.newyorksportsclubs.com/join/try/35310243
New York Sports Club,"New York Sports Club, Sunnyside, New York",UXF,Thursday,7:30 p.m.,60min,11104,Paid,https://www.newyorksportsclubs.com/join/reserve/35310764
New York Sports Club,"New York Sports Club, 125th Street  Harlem USA, New York",Vinyasa Yoga,Thursday,7:30 p.m.,60min,10027,Paid,https://www.newyorksportsclubs.com/join/try/35311361
New York Sports Club,"New York Sports Club, Massapequa, New York",Functional Training,Thursday,7:30 p.m.,60min,11758,Paid,https://www.newyorksportsclubs.com/join/reserve/35311924
New York Sports Club,"New York Sports Club, Hawthorne, New York",Astanga Yoga,Thursday,7:30 p.m.,60min,10532,Paid,https://www.newyorksportsclubs.com/join/try/35307120
New York Sports Club,"New York Sports Club, New Rochelle, New York",Total Body Conditioning,Thursday,7:30 p.m.,60min,10801,Paid,https://www.newyorksportsclubs.com/join/try/35309855
New York Sports Club,"New York Sports Club, White Plains City Center, New York",Vinyasa Yoga,Thursday,7:30 p.m.,60min,10601,Paid,https://www.newyorksportsclubs.com/join/try/35311574
New York Sports Club,"New York Sports Club, Astoria, New York",Zumba,Thursday,7:30 p.m.,60min,11103,Paid,https://www.newyorksportsclubs.com/join/try/35306322
New York Sports Club,"New York Sports Club, Bay Ridge 86th Street, New York",Zumba,Thursday,7:30 p.m.,45min,11209,Paid,https://www.newyorksportsclubs.com/join/try/35306333
New York Sports Club,"New York Sports Club, Clifton, New York",Pilates Mat,Thursday,7:30 p.m.,60min,07014,Paid,https://www.newyorksportsclubs.com/join/try/35306613
New York Sports Club,"New York Sports Club, 76th & 1st, New York",Pilates Reformer,Thursday,7:30 p.m.,60min,10021,Paid,https://www.newyorksportsclubs.com/join/reserve/35306834
New York Sports Club,"New York Sports Club, Grand Central, New York",Abdominals,Thursday,7:30 p.m.,30min,10166,Paid,https://www.newyorksportsclubs.com/join/try/35307076
New York Sports Club,"New York Sports Club, Great Neck, New York",Vinyasa Yoga,Thursday,7:30 p.m.,60min,11021,Paid,https://www.newyorksportsclubs.com/join/try/35307096
New York Sports Club,"New York Sports Club, Hoboken North, New York",Barre Conditioning,Thursday,7:30 p.m.,60min,07030,Paid,https://www.newyorksportsclubs.com/join/try/35307759
New York Sports Club,"New York Sports Club, Hoboken, New York",Vinyasa Yoga,Thursday,7:30 p.m.,60min,07030,Paid,https://www.newyorksportsclubs.com/join/try/35307762
New York Sports Club,"New York Sports Club, Morris Park, New York",Hip-Hop Dance,Thursday,7:30 p.m.,60min,10462,Paid,https://www.newyorksportsclubs.com/join/try/35309796
New York Sports Club,"New York Sports Club, Rego Park, New York",Total Body Conditioning,Thursday,7:30 p.m.,60min,11374,Paid,https://www.newyorksportsclubs.com/join/try/35310233
New York Sports Club,"New York Sports Club, Springfield, New York",UXF,Thursday,7:30 p.m.,60min,07081,Paid,https://www.newyorksportsclubs.com/join/reserve/35310408
New York Sports Club,"New York Sports Club, Stamford - Commerce Road, New York",Zumba,Thursday,7:30 p.m.,60min,06902,Paid,https://www.newyorksportsclubs.com/join/try/35310472
New York Sports Club,"New York Sports Club, 125th Street  Harlem USA, New York",Rebounding,Thursday,7:30 p.m.,60min,10027,Paid,https://www.newyorksportsclubs.com/join/try/35311363
New York Sports Club,"New York Sports Club, 94th & Broadway, New York",Kettlebells,Thursday,7:30 p.m.,60min,11211,Paid,https://www.newyorksportsclubs.com/join/reserve/35311462
New York Sports Club,"New York Sports Club, Woodmere, New York",Total Body Conditioning,Thursday,7:30 p.m.,60min,11598,Paid,https://www.newyorksportsclubs.com/join/try/35311761
New York Sports Club,"New York Sports Club, FiDi - 30 Broad Street, New York",Barre Conditioning,Thursday,7:30 p.m.,60min,10005,Paid,https://www.newyorksportsclubs.com/join/try/35311782
New York Sports Club,"New York Sports Club, 32nd & 7th, New York",Total Body Conditioning,Thursday,7:30 p.m.,60min,10036,Paid,https://www.newyorksportsclubs.com/join/try/35311945
New York Sports Club,"New York Sports Club, East Brunswick, New York",Preschool Swim,Thursday,7:30 p.m.,30min,08816,Paid,https://www.newyorksportsclubs.com/clubs/east-brunswick
New York Sports Club,"New York Sports Club, Somers, New York",Zumba,Thursday,7:30 p.m.,60min,10505,Paid,https://www.newyorksportsclubs.com/join/try/35310291
New York Sports Club,"New York Sports Club, White Plains City Center, New York",Kickboxing Non-Contact,Thursday,7:30 p.m.,60min,10601,Paid,https://www.newyorksportsclubs.com/join/try/35311616
New York Sports Club,"New York Sports Club, Forest Hills, New York",Vinyasa Yoga,Thursday,7:30 p.m.,60min,11375,Paid,https://www.newyorksportsclubs.com/join/try/35307032
New York Sports Club,"New York Sports Club, Irving Place, New York",Vinyasa Yoga,Thursday,7:30 p.m.,60min,10003,Paid,https://www.newyorksportsclubs.com/join/try/35307774
New York Sports Club,"New York Sports Club, Rego Park, New York",Cycling,Thursday,7:30 p.m.,45min,11374,Paid,https://www.newyorksportsclubs.com/join/try/35310236
New York Sports Club,"New York Sports Club, 145th & Frederick Douglass Blvd., New York",Cycling,Thursday,7:30 p.m.,45min,10039,Paid,https://www.newyorksportsclubs.com/join/try/35311369
New York Sports Club,"New York Sports Club, Third Avenue, New York",BFX Build,Thursday,7:35 p.m.,50min,10017,Paid,https://www.newyorksportsclubs.com/join/reserve/35311803
New York Sports Club,"New York Sports Club, 76th & 1st, New York",BODYPUMP,Thursday,7:45 p.m.,45min,10021,Paid,https://www.newyorksportsclubs.com/join/try/35306846
New York Sports Club,"New York Sports Club, Mercer Street, New York",Power Yoga,Thursday,7:45 p.m.,45min,10012,Paid,https://www.newyorksportsclubs.com/join/try/35309760
New York Sports Club,"New York Sports Club, Murray Hill, New York",Vinyasa Yoga,Thursday,7:45 p.m.,60min,10017,Paid,https://www.newyorksportsclubs.com/join/try/35309846
New York Sports Club,"New York Sports Club, 80th & Broadway, New York",Barre Conditioning,Thursday,7:45 p.m.,60min,10024,Paid,https://www.newyorksportsclubs.com/join/try/35311454
New York Sports Club,"New York Sports Club, Chelsea, New York",BFX Restore,Thursday,7:45 p.m.,60min,10011,Paid,https://www.newyorksportsclubs.com/join/reserve/35311795
New York Sports Club,"New York Sports Club, Croton-on-Hudson, New York",UXF,Thursday,8:00 p.m.,60min,10520,Paid,https://www.newyorksportsclubs.com/join/reserve/35306652
New York Sports Club,"New York Sports Club, 59th & Park, New York",UXF,Thursday,8:00 p.m.,60min,10022,Paid,https://www.newyorksportsclubs.com/join/reserve/35306828
New York Sports Club,"New York Sports Club, Englewood, New York",Pilates Reformer,Thursday,8:00 p.m.,60min,07631,Paid,https://www.newyorksportsclubs.com/join/reserve/35307019
New York Sports Club,"New York Sports Club, Sunnyside, New York",Vinyasa Yoga,Thursday,8:00 p.m.,60min,11104,Paid,https://www.newyorksportsclubs.com/join/try/35310763
New York Sports Club,"New York Sports Club, 115th & 5th, New York",UXF,Thursday,8:00 p.m.,60min,10026,Paid,https://www.newyorksportsclubs.com/join/reserve/35311357
New York Sports Club,"New York Sports Club, 23rd & 8th, New York",Zumba,Thursday,8:00 p.m.,60min,10011,Paid,https://www.newyorksportsclubs.com/join/try/35311387
New York Sports Club,"New York Sports Club, Woodmere, New York",Functional Training,Thursday,8:00 p.m.,60min,11598,Paid,https://www.newyorksportsclubs.com/join/reserve/35311768
New York Sports Club,"New York Sports Club, Woodmere, New York",Functional Training,Thursday,8:00 p.m.,60min,11598,Paid,https://www.newyorksportsclubs.com/join/reserve/35311771
New York Sports Club,"New York Sports Club, East Brunswick, New York",Intermediate Swim,Thursday,8:00 p.m.,30min,08816,Paid,https://www.newyorksportsclubs.com/clubs/east-brunswick
New York Sports Club,"New York Sports Club, Garnerville, New York",Boxing,Thursday,8:00 p.m.,60min,10923,Paid,https://www.newyorksportsclubs.com/join/reserve/35307056
New York Sports Club,"New York Sports Club, 23rd & Park, New York",Pilates Reformer Signature Lvl 3,Thursday,8:00 p.m.,60min,10010,Paid,https://www.newyorksportsclubs.com/join/reserve/35306785
New York Sports Club,"New York Sports Club, Midwood, New York",Cycling,Thursday,8:00 p.m.,45min,11229,Paid,https://www.newyorksportsclubs.com/join/try/35309768
New York Sports Club,"New York Sports Club, Avenue A, New York",Total Body Conditioning,Thursday,8:15 p.m.,60min,10009,Paid,https://www.newyorksportsclubs.com/join/try/35311398
New York Sports Club,"New York Sports Club, 145th & Frederick Douglass Blvd., New York",Vinyasa Yoga,Thursday,8:30 p.m.,60min,10039,Paid,https://www.newyorksportsclubs.com/join/try/35311370
New York Sports Club,"New York Sports Club, Astoria, New York",Pilates Mat,Thursday,8:30 p.m.,60min,11103,Paid,https://www.newyorksportsclubs.com/join/try/35306328
New York Sports Club,"New York Sports Club, 91st & 3rd, New York",UXF,Thursday,8:30 p.m.,60min,10128,Paid,https://www.newyorksportsclubs.com/join/reserve/35306861
New York Sports Club,"New York Sports Club, Woodmere, New York",Functional Training,Thursday,8:30 p.m.,60min,11598,Paid,https://www.newyorksportsclubs.com/join/reserve/35311772
New York Sports Club,"New York Sports Club, Rego Park, New York",Vinyasa Yoga,Thursday,8:30 p.m.,60min,11374,Paid,https://www.newyorksportsclubs.com/join/try/35310238
New York Sports Club,"New York Sports Club, Deer Park, New York",Pilates Reformer,Thursday,8:30 p.m.,60min,11729,Paid,https://www.newyorksportsclubs.com/join/reserve/35306662
New York Sports Club,"New York Sports Club, Grand Central, New York",UXF,Thursday,9:00 p.m.,60min,10166,Paid,https://www.newyorksportsclubs.com/join/reserve/35307084
New York Sports Club,"New York Sports Club, East Brunswick, New York",UXF,Friday,5:00 a.m.,60min,08816,Paid,https://www.newyorksportsclubs.com/join/reserve/35334463
New York Sports Club,"New York Sports Club, Princeton, New York",UXF,Friday,5:00 a.m.,60min,08540,Paid,https://www.newyorksportsclubs.com/join/reserve/35337692
New York Sports Club,"New York Sports Club, Woodmere, New York",Functional Training,Friday,5:15 a.m.,60min,11598,Paid,https://www.newyorksportsclubs.com/join/reserve/35339133
New York Sports Club,"New York Sports Club, Carmel, New York",UXF,Friday,5:30 a.m.,60min,10512,Paid,https://www.newyorksportsclubs.com/join/reserve/35334254
New York Sports Club,"New York Sports Club, Garnerville, New York",Cycling,Friday,5:30 a.m.,45min,10923,Paid,https://www.newyorksportsclubs.com/join/try/35334634
New York Sports Club,"New York Sports Club, Garnerville, New York",UXF,Friday,5:30 a.m.,60min,10923,Paid,https://www.newyorksportsclubs.com/join/reserve/35334635
New York Sports Club,"New York Sports Club, Montclair, New York",Cycling,Friday,5:45 a.m.,45min,07042,Paid,https://www.newyorksportsclubs.com/join/try/35337291
New York Sports Club,"New York Sports Club, West Hartford, New York",Power Step,Friday,5:45 a.m.,60min,06107,Paid,https://www.newyorksportsclubs.com/join/try/35338855
New York Sports Club,"New York Sports Club, Scarsdale, New York",Cycling,Friday,5:45 a.m.,45min,10583,Paid,https://www.newyorksportsclubs.com/join/try/35337729
New York Sports Club,"New York Sports Club, Clifton, New York",Cycling,Friday,6:00 a.m.,45min,07014,Paid,https://www.newyorksportsclubs.com/join/try/35334259
New York Sports Club,"New York Sports Club, Croton-on-Hudson, New York",Total Body Conditioning,Friday,6:00 a.m.,60min,10520,Paid,https://www.newyorksportsclubs.com/join/try/35334279
New York Sports Club,"New York Sports Club, 76th & 1st, New York",Pilates Reformer,Friday,6:00 a.m.,60min,10021,Paid,https://www.newyorksportsclubs.com/join/reserve/35334434
New York Sports Club,"New York Sports Club, Forest Hills, New York",Cycling,Friday,6:00 a.m.,45min,11375,Paid,https://www.newyorksportsclubs.com/join/try/35334618
New York Sports Club,"New York Sports Club, Greenwich, New York",Cycling,Friday,6:00 a.m.,45min,06830,Paid,https://www.newyorksportsclubs.com/join/try/35334666
New York Sports Club,"New York Sports Club, Hoboken North, New York",BODYPUMP,Friday,6:00 a.m.,60min,07030,Paid,https://www.newyorksportsclubs.com/join/try/35335303
New York Sports Club,"New York Sports Club, Huntington, New York",Cycling,Friday,6:00 a.m.,45min,11743,Paid,https://www.newyorksportsclubs.com/join/try/35335311
New York Sports Club,"New York Sports Club, Long Beach, New York",Cycling,Friday,6:00 a.m.,45min,11561,Paid,https://www.newyorksportsclubs.com/join/try/35336619
New York Sports Club,"New York Sports Club, Rego Park, New York",Cycling,Friday,6:00 a.m.,45min,11374,Paid,https://www.newyorksportsclubs.com/join/try/35337714
New York Sports Club,"New York Sports Club, Larchmont, New York",Cycling,Friday,6:00 a.m.,60min,10538,Paid,https://www.newyorksportsclubs.com/join/try/35335325
New York Sports Club,"New York Sports Club, Larchmont, New York",UXF,Friday,6:00 a.m.,60min,10538,Paid,https://www.newyorksportsclubs.com/join/reserve/35335327
New York Sports Club,"New York Sports Club, Butler, New York",Cardio Cross-Training,Friday,6:00 a.m.,60min,07405,Paid,https://www.newyorksportsclubs.com/join/try/35334108
New York Sports Club,"New York Sports Club, Dobbs Ferry, New York",Total Body Conditioning,Friday,6:00 a.m.,60min,10522,Paid,https://www.newyorksportsclubs.com/join/try/35334297
New York Sports Club,"New York Sports Club, Dobbs Ferry, New York",Cycling,Friday,6:00 a.m.,45min,10522,Paid,https://www.newyorksportsclubs.com/join/try/35334299
New York Sports Club,"New York Sports Club, Dobbs Ferry, New York",UXF,Friday,6:00 a.m.,60min,10522,Paid,https://www.newyorksportsclubs.com/join/reserve/35334303
New York Sports Club,"New York Sports Club, 41st & 3rd, New York",Functional Training,Friday,6:00 a.m.,60min,10036,Paid,https://www.newyorksportsclubs.com/join/reserve/35334419
New York Sports Club,"New York Sports Club, East Brunswick, New York",Cycling,Friday,6:00 a.m.,45min,08816,Paid,https://www.newyorksportsclubs.com/join/try/35334459
New York Sports Club,"New York Sports Club, Irving Place, New York",Functional Training,Friday,6:00 a.m.,60min,10003,Paid,https://www.newyorksportsclubs.com/join/reserve/35335318
New York Sports Club,"New York Sports Club, Oceanside, New York",Boot Camp,Friday,6:00 a.m.,60min,11572,Paid,https://www.newyorksportsclubs.com/join/try/35337685
New York Sports Club,"New York Sports Club, Ramsey, New York",Cycling,Friday,6:00 a.m.,45min,07446,Paid,https://www.newyorksportsclubs.com/join/try/35337707
New York Sports Club,"New York Sports Club, Ridgewood, New York",Cycling,Friday,6:00 a.m.,45min,07450,Paid,https://www.newyorksportsclubs.com/join/try/35337720
New York Sports Club,"New York Sports Club, Syosset, New York",UXF,Friday,6:00 a.m.,60min,11791,Paid,https://www.newyorksportsclubs.com/join/reserve/35338213
New York Sports Club,"New York Sports Club, Woodmere, New York",Cycling,Friday,6:00 a.m.,45min,11598,Paid,https://www.newyorksportsclubs.com/join/try/35339128
New York Sports Club,"New York Sports Club, Massapequa, New York",Cycling,Friday,6:00 a.m.,45min,11758,Paid,https://www.newyorksportsclubs.com/join/try/35339229
New York Sports Club,"New York Sports Club, Somers, New York",Cycling,Friday,6:00 a.m.,45min,10505,Paid,https://www.newyorksportsclubs.com/join/try/35337756
New York Sports Club,"New York Sports Club, Cobble Hill, New York",Cycling,Friday,6:15 a.m.,45min,11201,Paid,https://www.newyorksportsclubs.com/join/try/35333982
New York Sports Club,"New York Sports Club, 91st & 3rd, New York",Cycling,Friday,6:15 a.m.,45min,10128,Paid,https://www.newyorksportsclubs.com/join/try/35334452
New York Sports Club,"New York Sports Club, Hoboken, New York",Cycling,Friday,6:15 a.m.,45min,07030,Paid,https://www.newyorksportsclubs.com/join/try/35335306
New York Sports Club,"New York Sports Club, 63rd & West End, New York",UXF,Friday,6:15 a.m.,60min,10023,Paid,https://www.newyorksportsclubs.com/join/reserve/35338222
New York Sports Club,"New York Sports Club, 41st & 3rd, New York",UXF,Friday,6:30 a.m.,60min,10036,Paid,https://www.newyorksportsclubs.com/join/reserve/35334415
New York Sports Club,"New York Sports Club, 59th & Park, New York",Cycling,Friday,6:30 a.m.,45min,10022,Paid,https://www.newyorksportsclubs.com/join/try/35334431
New York Sports Club,"New York Sports Club, 41st & 3rd, New York",Advanced Barre,Friday,6:30 a.m.,60min,10036,Paid,https://www.newyorksportsclubs.com/join/reserve/35334421
New York Sports Club,"New York Sports Club, 76th & 1st, New York",Cycling,Friday,6:30 a.m.,45min,10021,Paid,https://www.newyorksportsclubs.com/join/try/35334441
New York Sports Club,"New York Sports Club, 91st & 3rd, New York",BODYPUMP,Friday,6:30 a.m.,60min,10128,Paid,https://www.newyorksportsclubs.com/join/try/35334454
New York Sports Club,"New York Sports Club, Garden City, New York",Cycling,Friday,6:30 a.m.,45min,11530,Paid,https://www.newyorksportsclubs.com/join/try/35334628
New York Sports Club,"New York Sports Club, Grand Central, New York",BODYPUMP,Friday,6:30 a.m.,60min,10166,Paid,https://www.newyorksportsclubs.com/join/try/35334651
New York Sports Club,"New York Sports Club, Princeton, New York",Cardio Sculpt,Friday,6:30 a.m.,60min,08540,Paid,https://www.newyorksportsclubs.com/join/try/35337690
New York Sports Club,"New York Sports Club, Park Slope, New York",Cycling,Friday,6:30 a.m.,45min,11215,Paid,https://www.newyorksportsclubs.com/join/try/35337845
New York Sports Club,"New York Sports Club, 125th Street  Harlem USA, New York",Boxing Non-Contact,Friday,6:30 a.m.,60min,10027,Paid,https://www.newyorksportsclubs.com/join/try/35338779
New York Sports Club,"New York Sports Club, 16th & 8th, New York",BODYPUMP,Friday,6:30 a.m.,60min,10011,Paid,https://www.newyorksportsclubs.com/join/try/35338797
New York Sports Club,"New York Sports Club, Avenue A, New York",Cycling,Friday,6:30 a.m.,45min,10009,Paid,https://www.newyorksportsclubs.com/join/try/35338813
New York Sports Club,"New York Sports Club, Woodmere, New York",UXF,Friday,6:30 a.m.,60min,11598,Paid,https://www.newyorksportsclubs.com/join/reserve/35339132
New York Sports Club,"New York Sports Club, Chelsea, New York",BFX Burn,Friday,6:30 a.m.,50min,10011,Paid,https://www.newyorksportsclubs.com/join/reserve/35339151
New York Sports Club,"New York Sports Club, White Plains City Center, New York",Cycling,Friday,6:30 a.m.,45min,10601,Paid,https://www.newyorksportsclubs.com/join/try/35338950
New York Sports Club,"New York Sports Club, 49th & Broadway, New York",Boxing Non-Contact,Friday,6:45 a.m.,60min,10019,Paid,https://www.newyorksportsclubs.com/join/try/35334096
New York Sports Club,"New York Sports Club, 23rd & Park, New York",Cycling,Friday,6:45 a.m.,45min,10010,Paid,https://www.newyorksportsclubs.com/join/try/35334389
New York Sports Club,"New York Sports Club, 36th & Madison, New York",BODYPUMP,Friday,6:45 a.m.,60min,10016,Paid,https://www.newyorksportsclubs.com/join/try/35334403
New York Sports Club,"New York Sports Club, 41st & 3rd, New York",Cycling,Friday,6:45 a.m.,45min,10036,Paid,https://www.newyorksportsclubs.com/join/try/35334413
New York Sports Club,"New York Sports Club, 62nd & Broadway, New York",Total Body Conditioning,Friday,6:45 a.m.,60min,10023,Paid,https://www.newyorksportsclubs.com/join/try/35336607
New York Sports Club,"New York Sports Club, FiDi - 30 Broad Street, New York",Cycling,Friday,6:45 a.m.,45min,10005,Paid,https://www.newyorksportsclubs.com/join/try/35339136
New York Sports Club,"New York Sports Club, 32nd & 7th, New York",Cycling,Friday,6:45 a.m.,45min,10036,Paid,https://www.newyorksportsclubs.com/join/try/35339252
